AÑO;MES;DIA;HORA;VERANO(1)/INVIERNO(0);COEF. PERFIL P2.0TD;COEF. PERFIL P3.0TD;COEF. PERFIL P3.0TDVE;RESERVADO;
2025;01;17;15;0;0.000171458667;0.000158042842;0.000171662209;;
2025;01;17;16;0;0.000165309234;0.000144133714;0.000182925440;;
2025;01;17;17;0;0.000159268051;0.000140755446;0.000179370957;;
2025;01;17;18;0;0.000161502077;0.000143707237;0.000173112595;;
2025;01;17;19;0;0.000179166089;0.000161276176;0.000184421019;;
2025;01;17;20;0;0.000195031072;0.000164074910;0.000191393366;;
2025;01;17;21;0;0.000206221799;0.000155025528;0.000184135656;;
2025;01;17;22;0;0.000210447691;0.000139724031;0.000147842904;;
2025;01;17;23;0;0.000192487424;0.000123763605;0.000118869818;;
2025;01;17;24;0;0.000165483275;0.000110185815;0.000097800809;;
2025;01;18;1;0;0.000138205420;0.000096260849;0.000074859349;;
2025;01;18;2;0;0.000115523895;0.000089289084;0.000050298488;;
2025;01;18;3;0;0.000100268648;0.000085628516;0.000043422007;;
2025;01;18;4;0;0.000092443145;0.000084014443;0.000035464019;;
2025;01;18;5;0;0.000088751541;0.000083430678;0.000035798767;;
2025;01;18;6;0;0.000089120063;0.000085035904;0.000033195903;;
2025;01;18;7;0;0.000092874704;0.000090430200;0.000031609625;;
2025;01;18;8;0;0.000102865796;0.000100004207;0.000038226435;;
2025;01;18;9;0;0.000119624687;0.000102128339;0.000068682180;;
2025;01;18;10;0;0.000146982771;0.000109328422;0.000109727046;;
2025;01;18;11;0;0.000164267844;0.000122559834;0.000127911631;;
2025;01;18;12;0;0.000165661062;0.000126006240;0.000156732333;;
2025;01;18;13;0;0.000162501084;0.000126268846;0.000180796148;;
2025;01;18;14;0;0.000170213674;0.000122075223;0.000190236913;;
2025;01;18;15;0;0.000173888204;0.000112519129;0.000180964732;;
2025;01;18;16;0;0.000160852548;0.000107377559;0.000171907056;;
2025;01;18;17;0;0.000151478219;0.000104238194;0.000165558167;;
2025;01;18;18;0;0.000150942979;0.000106069314;0.000157006734;;
2025;01;18;19;0;0.000167792418;0.000125631003;0.000157402615;;
2025;01;18;20;0;0.000182559631;0.000136472507;0.000165136865;;
2025;01;18;21;0;0.000194101219;0.000138330034;0.000152248588;;
2025;01;18;22;0;0.000199921317;0.000130221956;0.000131656081;;
2025;01;18;23;0;0.000186576719;0.000120254003;0.000110652994;;
2025;01;18;24;0;0.000161939408;0.000108220144;0.000081238016;;
2025;01;19;1;0;0.000142910560;0.000097642590;0.000060107654;;
2025;01;19;2;0;0.000122834127;0.000091445760;0.000050695199;;
2025;01;19;3;0;0.000107334116;0.000088436670;0.000037985978;;
2025;01;19;4;0;0.000097324192;0.000086423888;0.000034235610;;
2025;01;19;5;0;0.000092534357;0.000085906804;0.000037408551;;
2025;01;19;6;0;0.000091556247;0.000086980947;0.000029011665;;
2025;01;19;7;0;0.000093924461;0.000090853942;0.000025839993;;
2025;01;19;8;0;0.000100290597;0.000096525240;0.000031649084;;
2025;01;19;9;0;0.000111198745;0.000091668312;0.000044301430;;
2025;01;19;10;0;0.000137532273;0.000089962507;0.000067433109;;
2025;01;19;11;0;0.000160892922;0.000094907423;0.000097635923;;
2025;01;19;12;0;0.000169769643;0.000098984807;0.000128438274;;
2025;01;19;13;0;0.000172109283;0.000103210542;0.000152965667;;
2025;01;19;14;0;0.000179832924;0.000104018282;0.000159098088;;
2025;01;19;15;0;0.000181581114;0.000101890294;0.000156929089;;
2025;01;19;16;0;0.000165580550;0.000098877750;0.000149976601;;
2025;01;19;17;0;0.000157333404;0.000096042903;0.000144610714;;
2025;01;19;18;0;0.000159284224;0.000096598301;0.000142151064;;
2025;01;19;19;0;0.000181453696;0.000116495345;0.000147461149;;
2025;01;19;20;0;0.000200527790;0.000124065422;0.000155505236;;
2025;01;19;21;0;0.000214600240;0.000123768928;0.000135545707;;
2025;01;19;22;0;0.000214595050;0.000117704500;0.000113684685;;
2025;01;19;23;0;0.000189858209;0.000108188351;0.000088963454;;
2025;01;19;24;0;0.000156818735;0.000097779334;0.000060659701;;
2025;01;20;1;0;0.000125409544;0.000087870808;0.000048134748;;
2025;01;20;2;0;0.000104184845;0.000084262422;0.000037761215;;
2025;01;20;3;0;0.000092105211;0.000082061976;0.000034651687;;
2025;01;20;4;0;0.000086647722;0.000081833807;0.000026541054;;
2025;01;20;5;0;0.000084691253;0.000082385811;0.000027974102;;
2025;01;20;6;0;0.000087513041;0.000086251618;0.000025679396;;
2025;01;20;7;0;0.000101539401;0.000102599573;0.000026071951;;
2025;01;20;8;0;0.000130705934;0.000137098137;0.000043851335;;
2025;01;20;9;0;0.000143832060;0.000173839684;0.000081292844;;
2025;01;20;10;0;0.000149913749;0.000194965275;0.000127764629;;
2025;01;20;11;0;0.000157369158;0.000204035980;0.000153777559;;
2025;01;20;12;0;0.000158480888;0.000203317677;0.000158587547;;
2025;01;20;13;0;0.000161792227;0.000200755711;0.000169471402;;
2025;01;20;14;0;0.000171423442;0.000188460154;0.000139868909;;
2025;01;20;15;0;0.000177424537;0.000165638357;0.000148169799;;
2025;01;20;16;0;0.000169489630;0.000155445708;0.000150999796;;
2025;01;20;17;0;0.000161256458;0.000154257676;0.000152896109;;
2025;01;20;18;0;0.000163189519;0.000156389402;0.000158804532;;
2025;01;20;19;0;0.000182216209;0.000167762645;0.000163881655;;
2025;01;20;20;0;0.000203363790;0.000161785305;0.000175173698;;
2025;01;20;21;0;0.000220324692;0.000144660135;0.000162960970;;
2025;01;20;22;0;0.000220436976;0.000125317361;0.000122165834;;
2025;01;20;23;0;0.000193262437;0.000108444958;0.000091797681;;
2025;01;20;24;0;0.000156866662;0.000096936497;0.000071327674;;
2025;01;21;1;0;0.000127300476;0.000090774359;0.000054514332;;
2025;01;21;2;0;0.000105423086;0.000086977709;0.000040255222;;
2025;01;21;3;0;0.000092939969;0.000084733845;0.000029316083;;
2025;01;21;4;0;0.000087119309;0.000084189566;0.000025462754;;
2025;01;21;5;0;0.000084649798;0.000084266874;0.000024554040;;
2025;01;21;6;0;0.000087556275;0.000088281815;0.000021294029;;
2025;01;21;7;0;0.000101728458;0.000104693864;0.000027030222;;
2025;01;21;8;0;0.000129273123;0.000137839982;0.000043103370;;
2025;01;21;9;0;0.000141913890;0.000171792270;0.000079681319;;
2025;01;21;10;0;0.000147760656;0.000190605022;0.000128325184;;
2025;01;21;11;0;0.000154694160;0.000199845467;0.000155448276;;
2025;01;21;12;0;0.000154789838;0.000198846057;0.000159826457;;
2025;01;21;13;0;0.000156652993;0.000195669461;0.000153214837;;
2025;01;21;14;0;0.000167198498;0.000185687608;0.000151740569;;
2025;01;21;15;0;0.000172409868;0.000163670394;0.000148925492;;
2025;01;21;16;0;0.000164002710;0.000153282031;0.000160224844;;
2025;01;21;17;0;0.000155962539;0.000151088246;0.000155885292;;
2025;01;21;18;0;0.000158281005;0.000153359557;0.000167830775;;
2025;01;21;19;0;0.000176813762;0.000165888943;0.000171404381;;
2025;01;21;20;0;0.000197725551;0.000162389086;0.000178143128;;
2025;01;21;21;0;0.000213632565;0.000147544543;0.000166627028;;
2025;01;21;22;0;0.000214502351;0.000129073890;0.000131188700;;
2025;01;21;23;0;0.000189152274;0.000111619965;0.000104693545;;
2025;01;21;24;0;0.000154659179;0.000098408245;0.000075732157;;
2025;01;22;1;0;0.000123857908;0.000088300633;0.000054443462;;
2025;01;22;2;0;0.000103134063;0.000085038945;0.000040255999;;
2025;01;22;3;0;0.000090802592;0.000082743486;0.000029307031;;
2025;01;22;4;0;0.000084785051;0.000081914735;0.000025431164;;
2025;01;22;5;0;0.000082637469;0.000082226526;0.000024541601;;
2025;01;22;6;0;0.000085615699;0.000086276637;0.000021291863;;
2025;01;22;7;0;0.000098380432;0.000101269183;0.000026955988;;
2025;01;22;8;0;0.000125255419;0.000133566431;0.000043004838;;
2025;01;22;9;0;0.000137343153;0.000166285510;0.000079476781;;
2025;01;22;10;0;0.000142901439;0.000184374519;0.000127973373;;
2025;01;22;11;0;0.000148219086;0.000191642759;0.000154673740;;
2025;01;22;12;0;0.000146854128;0.000188940587;0.000158652760;;
2025;01;22;13;0;0.000148605538;0.000185903364;0.000152085753;;
2025;01;22;14;0;0.000157511114;0.000175281639;0.000150368632;;
2025;01;22;15;0;0.000162394165;0.000154474382;0.000147571765;;
2025;01;22;16;0;0.000155181018;0.000145284594;0.000158942337;;
2025;01;22;17;0;0.000148465685;0.000144011900;0.000154864486;;
2025;01;22;18;0;0.000151506275;0.000146929598;0.000166953883;;
2025;01;22;19;0;0.000169431095;0.000159095797;0.000170554270;;
2025;01;22;20;0;0.000190241432;0.000156329858;0.000177433963;;
2025;01;22;21;0;0.000205964029;0.000142308006;0.000166045347;;
2025;01;22;22;0;0.000207067180;0.000124641153;0.000130770986;;
2025;01;22;23;0;0.000183110237;0.000108069031;0.000104430223;;
2025;01;22;24;0;0.000150832793;0.000095936818;0.000075675689;;
2025;01;23;1;0;0.000121248159;0.000086445703;0.000054403049;;
2025;01;23;2;0;0.000100823271;0.000083146930;0.000040213038;;
2025;01;23;3;0;0.000088493788;0.000080669421;0.000029253542;;
2025;01;23;4;0;0.000083039798;0.000080231010;0.000025415318;;
2025;01;23;5;0;0.000080942978;0.000080542339;0.000024526679;;
2025;01;23;6;0;0.000083731795;0.000084389208;0.000021271151;;
2025;01;23;7;0;0.000096175345;0.000099015260;0.000026927139;;
2025;01;23;8;0;0.000122278891;0.000130425851;0.000042944548;;
2025;01;23;9;0;0.000133831029;0.000162095281;0.000079329453;;
2025;01;23;10;0;0.000138451750;0.000178771681;0.000127558142;;
2025;01;23;11;0;0.000142932155;0.000185010160;0.000153998477;;
2025;01;23;12;0;0.000141280884;0.000182000619;0.000157871975;;
2025;01;23;13;0;0.000142763865;0.000178839744;0.000151286424;;
2025;01;23;14;0;0.000150661332;0.000167939833;0.000149423644;;
2025;01;23;15;0;0.000154611469;0.000147365513;0.000146481908;;
2025;01;23;16;0;0.000147646752;0.000138513048;0.000157741389;;
2025;01;23;17;0;0.000141858798;0.000137843024;0.000153849671;;
2025;01;23;18;0;0.000145473532;0.000141276172;0.000166051867;;
2025;01;23;19;0;0.000164239630;0.000154334920;0.000170022014;;
2025;01;23;20;0;0.000185053241;0.000152142602;0.000177029101;;
2025;01;23;21;0;0.000200652143;0.000138692847;0.000165727946;;
2025;01;23;22;0;0.000202074843;0.000121669930;0.000130575444;;
2025;01;23;23;0;0.000179582218;0.000105980058;0.000104398475;;
2025;01;23;24;0;0.000147985200;0.000094117066;0.000075660014;;
2025;01;24;1;0;0.000121593625;0.000086468331;0.000059601943;;
2025;01;24;2;0;0.000101062017;0.000082449405;0.000044935346;;
2025;01;24;3;0;0.000089641533;0.000080713672;0.000037922927;;
2025;01;24;4;0;0.000083798409;0.000079936699;0.000031682710;;
2025;01;24;5;0;0.000081570637;0.000080183656;0.000033730226;;
2025;01;24;6;0;0.000084415213;0.000084043492;0.000028364587;;
2025;01;24;7;0;0.000096971169;0.000098891553;0.000031363843;;
2025;01;24;8;0;0.000123759995;0.000130759863;0.000049444963;;
2025;01;24;9;0;0.000136147227;0.000161532448;0.000093833478;;
2025;01;24;10;0;0.000140841328;0.000176958367;0.000128159868;;
2025;01;24;11;0;0.000144764374;0.000182394535;0.000164693432;;
2025;01;24;12;0;0.000142915771;0.000179753179;0.000168422273;;
2025;01;24;13;0;0.000143793436;0.000177059944;0.000186458428;;
2025;01;24;14;0;0.000150913853;0.000166170286;0.000175417292;;
2025;01;24;15;0;0.000156142938;0.000143918498;0.000169578979;;
2025;01;24;16;0;0.000150910339;0.000131549715;0.000180807943;;
2025;01;24;17;0;0.000145006311;0.000128146138;0.000177179257;;
2025;01;24;18;0;0.000147387445;0.000131120308;0.000171091919;;
2025;01;24;19;0;0.000163981556;0.000147547068;0.000182394396;;
2025;01;24;20;0;0.000179900649;0.000151203081;0.000189649764;;
2025;01;24;21;0;0.000190542556;0.000143087115;0.000182532779;;
2025;01;24;22;0;0.000192768581;0.000127926510;0.000146247428;;
2025;01;24;23;0;0.000176692411;0.000113538476;0.000117648080;;
2025;01;24;24;0;0.000152268088;0.000101307993;0.000096851757;;
2025;01;25;1;0;0.000129150499;0.000089990199;0.000074068386;;
2025;01;25;2;0;0.000108299541;0.000083720664;0.000049805466;;
2025;01;25;3;0;0.000094652046;0.000080808252;0.000043068532;;
2025;01;25;4;0;0.000086822666;0.000078910843;0.000035132149;;
2025;01;25;5;0;0.000083208313;0.000078233699;0.000035448642;;
2025;01;25;6;0;0.000083386218;0.000079589956;0.000032855245;;
2025;01;25;7;0;0.000086866865;0.000084609403;0.000031282452;;
2025;01;25;8;0;0.000096475615;0.000093806013;0.000037855667;;
2025;01;25;9;0;0.000111306083;0.000095092240;0.000067884453;;
2025;01;25;10;0;0.000136877202;0.000101876868;0.000108476406;;
2025;01;25;11;0;0.000154781556;0.000115462864;0.000126814108;;
2025;01;25;12;0;0.000158209332;0.000120205896;0.000155890754;;
2025;01;25;13;0;0.000159037648;0.000123231290;0.000180882126;;
2025;01;25;14;0;0.000167913207;0.000120022219;0.000190692796;;
2025;01;25;15;0;0.000169985256;0.000109694484;0.000181002027;;
2025;01;25;16;0;0.000155725078;0.000103742017;0.000171543733;;
2025;01;25;17;0;0.000144589493;0.000099391974;0.000164648923;;
2025;01;25;18;0;0.000142763933;0.000100278878;0.000155801060;;
2025;01;25;19;0;0.000156659768;0.000117350388;0.000155707573;;
2025;01;25;20;0;0.000169977192;0.000127150030;0.000163249824;;
2025;01;25;21;0;0.000180344513;0.000128628495;0.000150430436;;
2025;01;25;22;0;0.000185423590;0.000120889492;0.000130027758;;
2025;01;25;23;0;0.000171756055;0.000110859436;0.000109084114;;
2025;01;25;24;0;0.000149511400;0.000100037995;0.000080144733;;
2025;01;26;1;0;0.000133319394;0.000091132188;0.000059458480;;
2025;01;26;2;0;0.000115540647;0.000086006195;0.000050245892;;
2025;01;26;3;0;0.000101357586;0.000083479955;0.000037684560;;
2025;01;26;4;0;0.000092124990;0.000081761645;0.000033983425;;
2025;01;26;5;0;0.000087361569;0.000081074358;0.000037109683;;
2025;01;26;6;0;0.000086225085;0.000081899745;0.000028762802;;
2025;01;26;7;0;0.000088445311;0.000085537374;0.000025617607;;
2025;01;26;8;0;0.000094375626;0.000090818985;0.000031371459;;
2025;01;26;9;0;0.000104154833;0.000085875883;0.000043862666;;
2025;01;26;10;0;0.000129070885;0.000084430727;0.000066797065;;
2025;01;26;11;0;0.000151426729;0.000089309520;0.000096783264;;
2025;01;26;12;0;0.000161991515;0.000094344952;0.000127737374;;
2025;01;26;13;0;0.000165916073;0.000099315378;0.000152505254;;
2025;01;26;14;0;0.000174778212;0.000100853660;0.000158930410;;
2025;01;26;15;0;0.000175568030;0.000098317208;0.000156571761;;
2025;01;26;16;0;0.000159359530;0.000095002277;0.000149474659;;
2025;01;26;17;0;0.000148997767;0.000090901673;0.000143564031;;
2025;01;26;18;0;0.000150263954;0.000091099010;0.000140989519;;
2025;01;26;19;0;0.000169465206;0.000108838546;0.000145897869;;
2025;01;26;20;0;0.000186545173;0.000115488202;0.000153711318;;
2025;01;26;21;0;0.000199810988;0.000115306100;0.000134010554;;
2025;01;26;22;0;0.000199060477;0.000109275881;0.000112297535;;
2025;01;26;23;0;0.000175324656;0.000100023440;0.000087786762;;
2025;01;26;24;0;0.000146653691;0.000091467930;0.000060038871;;
2025;01;27;1;0;0.000116188630;0.000081372264;0.000047790234;;
2025;01;27;2;0;0.000096748989;0.000078199398;0.000037511594;;
2025;01;27;3;0;0.000086391070;0.000076868688;0.000034504640;;
2025;01;27;4;0;0.000081228356;0.000076616873;0.000026425352;;
2025;01;27;5;0;0.000079413399;0.000077150993;0.000027853763;;
2025;01;27;6;0;0.000082268799;0.000080963093;0.000025584658;;
2025;01;27;7;0;0.000095553462;0.000096403457;0.000025983737;;
2025;01;27;8;0;0.000122161715;0.000128001442;0.000043631780;;
2025;01;27;9;0;0.000132416872;0.000160040201;0.000080590291;;
2025;01;27;10;0;0.000138010214;0.000179481879;0.000126659033;;
2025;01;27;11;0;0.000144212526;0.000187033956;0.000152278420;;
2025;01;27;12;0;0.000143746362;0.000184600794;0.000156652728;;
2025;01;27;13;0;0.000144882046;0.000180113382;0.000166885919;;
2025;01;27;14;0;0.000153624974;0.000169203206;0.000137760095;;
2025;01;27;15;0;0.000158561797;0.000148328336;0.000145835741;;
2025;01;27;16;0;0.000151084731;0.000138870107;0.000148527619;;
2025;01;27;17;0;0.000144742222;0.000138698133;0.000150643988;;
2025;01;27;18;0;0.000147264126;0.000141318224;0.000156668771;;
2025;01;27;19;0;0.000165544167;0.000152548937;0.000161943014;;
2025;01;27;20;0;0.000187068334;0.000148827560;0.000173625201;;
2025;01;27;21;0;0.000203310407;0.000133465499;0.000161644022;;
2025;01;27;22;0;0.000203522634;0.000115676778;0.000121193342;;
2025;01;27;23;0;0.000178425438;0.000100098002;0.000091065223;;
2025;01;27;24;0;0.000145251555;0.000089721107;0.000070808371;;
2025;01;28;1;0;0.000121212828;0.000086586210;0.000054255033;;
2025;01;28;2;0;0.000100641098;0.000083164260;0.000040088574;;
2025;01;28;3;0;0.000089202251;0.000081424850;0.000029232343;;
2025;01;28;4;0;0.000083750614;0.000081023561;0.000025400071;;
2025;01;28;5;0;0.000081497365;0.000081209630;0.000024502036;;
2025;01;28;6;0;0.000084474990;0.000085247676;0.000021259986;;
2025;01;28;7;0;0.000097422124;0.000100399807;0.000026939308;;
2025;01;28;8;0;0.000124830956;0.000133211397;0.000043045496;;
2025;01;28;9;0;0.000135708255;0.000164522574;0.000079385505;;
2025;01;28;10;0;0.000140127504;0.000181128830;0.000127590956;;
2025;01;28;11;0;0.000144978784;0.000187832055;0.000154120605;;
2025;01;28;12;0;0.000144520506;0.000186235387;0.000158316685;;
2025;01;28;13;0;0.000146065615;0.000183033652;0.000151719350;;
2025;01;28;14;0;0.000153955047;0.000171680196;0.000149806552;;
2025;01;28;15;0;0.000157453593;0.000150170744;0.000146738407;;
2025;01;28;16;0;0.000150069702;0.000140895693;0.000157944977;;
2025;01;28;17;0;0.000144466551;0.000140467047;0.000154119125;;
2025;01;28;18;0;0.000149294800;0.000145002863;0.000166651945;;
2025;01;28;19;0;0.000168911437;0.000158719804;0.000170726372;;
2025;01;28;20;0;0.000190970063;0.000156966324;0.000177914035;;
2025;01;28;21;0;0.000206331039;0.000142615759;0.000166411945;;
2025;01;28;22;0;0.000207445731;0.000124915806;0.000131060368;;
2025;01;28;23;0;0.000183847431;0.000108527887;0.000104715357;;
2025;01;28;24;0;0.000151492513;0.000096375311;0.000075888813;;
2025;01;29;1;0;0.000125979828;0.000089848711;0.000054468612;;
2025;01;29;2;0;0.000104936753;0.000086557056;0.000040277537;;
2025;01;29;3;0;0.000093163068;0.000084876808;0.000029381814;;
2025;01;29;4;0;0.000087234433;0.000084247313;0.000025513401;;
2025;01;29;5;0;0.000085124569;0.000084660350;0.000024627923;;
2025;01;29;6;0;0.000088190859;0.000088828904;0.000021366690;;
2025;01;29;7;0;0.000101172191;0.000104104622;0.000027039904;;
2025;01;29;8;0;0.000128328457;0.000136828135;0.000043099528;;
2025;01;29;9;0;0.000139217014;0.000168659692;0.000079446512;;
2025;01;29;10;0;0.000144870387;0.000187031058;0.000127930583;;
2025;01;29;11;0;0.000151508283;0.000195905543;0.000154930563;;
2025;01;29;12;0;0.000151329171;0.000194598970;0.000159224334;;
2025;01;29;13;0;0.000153928732;0.000192395477;0.000152823687;;
2025;01;29;14;0;0.000165364310;0.000183691086;0.000151591302;;
2025;01;29;15;0;0.000171445677;0.000162730974;0.000148976173;;
2025;01;29;16;0;0.000163076960;0.000152394775;0.000160277333;;
2025;01;29;17;0;0.000155072634;0.000150204783;0.000155933131;;
2025;01;29;18;0;0.000156466035;0.000151639675;0.000167645271;;
2025;01;29;19;0;0.000173756898;0.000163128920;0.000170970866;;
2025;01;29;20;0;0.000194696257;0.000159984995;0.000177778394;;
2025;01;29;21;0;0.000210261982;0.000145297468;0.000166267346;;
2025;01;29;22;0;0.000210545708;0.000126787554;0.000130820614;;
2025;01;29;23;0;0.000186349934;0.000110020434;0.000104493198;;
2025;01;29;24;0;0.000154289073;0.000098135307;0.000075814133;;
2025;01;30;1;0;0.000125335761;0.000089439722;0.000054584302;;
2025;01;30;2;0;0.000104646916;0.000086353080;0.000040386780;;
2025;01;30;3;0;0.000092583654;0.000084403501;0.000029436879;;
2025;01;30;4;0;0.000086655360;0.000083744766;0.000025558721;;
2025;01;30;5;0;0.000084563717;0.000084159162;0.000024671896;;
2025;01;30;6;0;0.000087715166;0.000088402329;0.000021411347;;
2025;01;30;7;0;0.000100653507;0.000103630746;0.000027098286;;
2025;01;30;8;0;0.000126789097;0.000135328601;0.000043119522;;
2025;01;30;9;0;0.000138566418;0.000167961670;0.000079624689;;
2025;01;30;10;0;0.000143274079;0.000185150172;0.000128017700;;
2025;01;30;11;0;0.000148137510;0.000191885537;0.000154611788;;
2025;01;30;12;0;0.000146715615;0.000189111551;0.000158576142;;
2025;01;30;13;0;0.000147683637;0.000185160685;0.000151822058;;
2025;01;30;14;0;0.000156463567;0.000174508438;0.000150091968;;
2025;01;30;15;0;0.000160875906;0.000153404226;0.000147204333;;
2025;01;30;16;0;0.000154613578;0.000145048046;0.000158760516;;
2025;01;30;17;0;0.000149218138;0.000144948369;0.000155010466;;
2025;01;30;18;0;0.000152830860;0.000148388193;0.000167257979;;
2025;01;30;19;0;0.000170953244;0.000160710925;0.000170874788;;
2025;01;30;20;0;0.000191917223;0.000157891390;0.000177759966;;
2025;01;30;21;0;0.000208341205;0.000144092148;0.000166459701;;
2025;01;30;22;0;0.000210192021;0.000126616211;0.000131208732;;
2025;01;30;23;0;0.000185909878;0.000109801181;0.000104783956;;
2025;01;30;24;0;0.000154208554;0.000098108566;0.000076060447;;
2025;01;31;1;0;0.000126672430;0.000089944200;0.000060082386;;
2025;01;31;2;0;0.000104557192;0.000085212318;0.000045221015;;
2025;01;31;3;0;0.000092246012;0.000083003094;0.000038114531;;
2025;01;31;4;0;0.000086111684;0.000082096274;0.000031831929;;
2025;01;31;5;0;0.000084105022;0.000082608506;0.000033916795;;
2025;01;31;6;0;0.000087000616;0.000086550624;0.000028518676;;
2025;01;31;7;0;0.000100396100;0.000102274602;0.000031570071;;
2025;01;31;8;0;0.000126426779;0.000133554949;0.000049606587;;
2025;01;31;9;0;0.000138155899;0.000163961865;0.000093986065;;
2025;01;31;10;0;0.000144260825;0.000181190905;0.000128661862;;
2025;01;31;11;0;0.000148878775;0.000187459149;0.000165497094;;
2025;01;31;12;0;0.000146762360;0.000184491830;0.000169182515;;
2025;01;31;13;0;0.000146397232;0.000180278114;0.000186916970;;
2025;01;31;14;0;0.000153079743;0.000168610640;0.000175695716;;
2025;01;31;15;0;0.000158139714;0.000145822715;0.000169785739;;
2025;01;31;16;0;0.000152788265;0.000133247530;0.000181011371;;
2025;01;31;17;0;0.000147058771;0.000130003734;0.000177449250;;
2025;01;31;18;0;0.000149035958;0.000132658113;0.000171230499;;
2025;01;31;19;0;0.000164937648;0.000148541016;0.000182306807;;
2025;01;31;20;0;0.000182223027;0.000153218038;0.000189877061;;
2025;01;31;21;0;0.000192797380;0.000144850410;0.000182704096;;
2025;01;31;22;0;0.000196943856;0.000130674165;0.000146728873;;
2025;01;31;23;0;0.000179656813;0.000115460964;0.000117898860;;
2025;01;31;24;0;0.000154860662;0.000103046901;0.000097063960;;
